gene_id,OV1369-R2,OV1946,OV2085,OV2295,OV2295-R2,OV3133-R,OV4453,OV4485,OV866-2,TOV1369,TOV3041G,TOV3133G,TOV3291G,OV3331,OV90,TOV21G,TOV3392D,VOA10816,VOA12539,VOA295,VOA4841,VOA6861,TOV112D,VOA4395,TOV2414,VOA8762,VOA8771,VOA5217,VOA5436,BIN67,COV434
ENSG00000261793,0.216501,0,0.0303656,5.91402e-4,1.78898,0.00186913,1.13073,0,0,1.23073,0.332536,0.0196369,0,1.90192,0,0,0.0848785,0,0.665054,0,0,0.730797,0,0.285483,0,0,0.744102,0.130417,0.496228,0,0
ENSG00000261794,0.258086,2.05749,0.00840773,0.0569005,0,0.0184937,0.0949238,0,0.118606,0.0668781,0.121723,0,0.0224613,0.0720792,0.121438,0.308029,0,0,0.417529,0.105605,0.277704,0.156363,2.33604,0.0202232,0.0658774,0.0427489,0.496661,0.213821,0.119494,0.271652,0
ENSG00000261796,9.86158,17.6941,11.7586,17.5411,6.32087,14.8464,10.6078,13.5016,21.534,26.7015,10.5086,11.0494,10.2267,17.7486,14.6375,9.77564,5.91176,8.74491,12.4565,8.61078,7.029,8.41237,7.69097,11.1411,13.1568,8.63602,5.58133,9.57868,12.8884,6.95087,5.8207
ENSG00000261809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261812,0,0,0.0554709,0,0.0137406,0,0.3486904,0.1384441,0,0.0452024,0.0410785,0.0528682,0.0326361,0.7524949999999999,0,0.2667638,0.11773710000000001,0.2015044,0.650245,0.12659990000000002,0,0.11364740000000001,0,0.0695029,0.0600228,0.0196837,0.0235512,0.07345750000000001,0,0.5516583,0.0499057
ENSG00000261813,0,0,0,0,0,0.11434,0,0.159979,0,0.115288,0.0979755,0,0,0,0,0,0,0.178327,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261814,0,0,0,0,0,0,0,0,0,0,0.009331,0,0,0,0,0,0,0.0514419,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261819,0.0156106,0.0719525,0.0168455,0.0532994,0.0334035,0.0454063,0.104327,0.0403523,0.0379652,0.0114303,0.0287331,0.0359408,0.0364363,0.0385028,0.0198503,0.027607,0.00807396,0.0177831,0.101032,0.143362,0.0453969,0.032511,0.0395428,0.0405155,0.00546192,0.187269,0.34007,0.0201077,0.0239243,0.0553636,0.0368913
ENSG00000261820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261832,0.304998740106525,0.24128909999999998,0.3774562,0.9666537,0.1650947,0.2698981,0.68055078,0.8789903,0.0409719,0.9656607,0.4231082,0.4028504753,0.38135569999999996,0.58161138,1.14672243,1.33785,0.346119215777,0.43180089890719997,1.8272374,0.8355415,4.620017146,0.6040522,0.6859201369,0.48075599999999996,0.5897180594521899,0.39430560000000003,0.7320527,0.1599295,0.5724370000000001,1.1678346,1.4582707
ENSG00000261833,0.445932,0,0.0895233,0.163988,0,0,0,0,0,0.490361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19666,0,0,0,0
ENSG00000261834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
