subtype,symbol,gene_id,log2FoldChange,padj,n_group,evidence
HGS,MAF1,ENSG00000179632,1.9867728189611622,9.323207501641877e-10,15,"descriptive; model-level, source-confounded"
HGS,HDGF,ENSG00000143321,1.5763057316133777,1.211333597189925e-9,15,"descriptive; model-level, source-confounded"
HGS,MRPL21,ENSG00000197345,1.991363393631045,1.251960795809883e-9,15,"descriptive; model-level, source-confounded"
HGS,KCNT1,ENSG00000107147,5.179508006534582,1.4530052685627484e-9,15,"descriptive; model-level, source-confounded"
HGS,SPDEF,ENSG00000124664,6.3138088226934,1.4530052685627484e-9,15,"descriptive; model-level, source-confounded"
HGS,MRPL14,ENSG00000180992,1.5689018972986488,1.6503598214367845e-9,15,"descriptive; model-level, source-confounded"
HGS,FLOT1,ENSG00000224740,2.0089217690270593,1.6503598214367845e-9,15,"descriptive; model-level, source-confounded"
HGS,GIPC3,ENSG00000179855,5.535371920198789,1.672684479079908e-9,15,"descriptive; model-level, source-confounded"
HGS,SIGLEC15,ENSG00000197046,4.741595867532622,1.927605325592695e-9,15,"descriptive; model-level, source-confounded"
HGS,YBX1,ENSG00000065978,1.3657518784555738,2.6532906676398795e-9,15,"descriptive; model-level, source-confounded"
HGS,SCNM1,ENSG00000163156,1.5576566035153672,2.6687814369063054e-9,15,"descriptive; model-level, source-confounded"
HGS,PUF60,ENSG00000179950,1.8693267653974603,3.517489006899767e-9,15,"descriptive; model-level, source-confounded"
HGS,MAD2L1BP,ENSG00000124688,1.1266575744815097,4.039838675173963e-9,15,"descriptive; model-level, source-confounded"
HGS,CYP26C1,ENSG00000187553,6.710888801862815,4.567243734479436e-9,15,"descriptive; model-level, source-confounded"
HGS,CYC1,ENSG00000179091,1.9613595682524536,5.265974136730118e-9,15,"descriptive; model-level, source-confounded"
HGS,CXCL12,ENSG00000107562,6.811009631789123,6.162889987945896e-9,15,"descriptive; model-level, source-confounded"
HGS,COX7A2,ENSG00000112695,1.2912452697065608,6.24766768622887e-9,15,"descriptive; model-level, source-confounded"
HGS,POP7,ENSG00000172336,1.6983821567813773,6.322609349196077e-9,15,"descriptive; model-level, source-confounded"
HGS,TRIM27,ENSG00000233948,1.5930293334084389,7.390384014181476e-9,15,"descriptive; model-level, source-confounded"
HGS,PNOC,ENSG00000168081,8.94255215052822,7.990167859485719e-9,15,"descriptive; model-level, source-confounded"
HGS,PSMD2,ENSG00000175166,1.6803810165696165,9.201465332252876e-9,15,"descriptive; model-level, source-confounded"
HGS,EXOSC4,ENSG00000178896,1.9188129420853706,1.0791468215650854e-8,15,"descriptive; model-level, source-confounded"
HGS,RNF152,ENSG00000176641,3.7265780709627196,1.2247456430922065e-8,15,"descriptive; model-level, source-confounded"
HGS,FLAD1,ENSG00000160688,1.6769151587195357,1.4145372758442183e-8,15,"descriptive; model-level, source-confounded"
HGS,SPINDOC,ENSG00000168005,1.202781690661995,1.595876186779991e-8,15,"descriptive; model-level, source-confounded"
HGS,DMAP1,ENSG00000178028,1.2162825600160372,1.595876186779991e-8,15,"descriptive; model-level, source-confounded"
HGS,APEX2,ENSG00000169188,1.5274474497959962,1.609780426946905e-8,15,"descriptive; model-level, source-confounded"
HGS,ILF2,ENSG00000143621,1.3952181293023438,1.6161433285109593e-8,15,"descriptive; model-level, source-confounded"
HGS,BRMS1,ENSG00000174744,1.5658401857723285,2.4777992406816573e-8,15,"descriptive; model-level, source-confounded"
HGS,MEOX1,ENSG00000005102,5.903444592035588,2.524590771485228e-8,15,"descriptive; model-level, source-confounded"
HGS,ABT1,ENSG00000146109,1.364029092397948,2.9011272677471107e-8,15,"descriptive; model-level, source-confounded"
HGS,FAM89B,ENSG00000176973,1.786789158300275,3.163929494582831e-8,15,"descriptive; model-level, source-confounded"
HGS,FUNDC2,ENSG00000165775,1.5968656226000726,3.2705174584662556e-8,15,"descriptive; model-level, source-confounded"
HGS,POLE3,ENSG00000148229,1.4941163792355638,3.2738857881503936e-8,15,"descriptive; model-level, source-confounded"
HGS,APLN,ENSG00000171388,3.8093227950351065,3.2738857881503936e-8,15,"descriptive; model-level, source-confounded"
HGS,CDSN,ENSG00000206460,7.7342709170775725,3.919024374207821e-8,15,"descriptive; model-level, source-confounded"
HGS,UBAC1,ENSG00000130560,1.4572143269530318,4.725101540978494e-8,15,"descriptive; model-level, source-confounded"
HGS,COX7B,ENSG00000131174,1.2917940561662267,4.725101540978494e-8,15,"descriptive; model-level, source-confounded"
HGS,LTB,ENSG00000227507,4.98905808440918,4.736387008481561e-8,15,"descriptive; model-level, source-confounded"
HGS,C8orf33,ENSG00000182307,1.7967320068615855,4.781920303364743e-8,15,"descriptive; model-level, source-confounded"
HGS,MRPL51,ENSG00000111639,1.277283426585626,5.257490354274442e-8,15,"descriptive; model-level, source-confounded"
HGS,WDR53,ENSG00000185798,1.2333215889891809,5.264901018161495e-8,15,"descriptive; model-level, source-confounded"
HGS,BANF1,ENSG00000175334,1.5198295082928102,5.968327644449895e-8,15,"descriptive; model-level, source-confounded"
HGS,MRPL37,ENSG00000116221,1.7225774103319782,6.007038492052879e-8,15,"descriptive; model-level, source-confounded"
HGS,ATG101,ENSG00000123395,1.9625677460253226,6.243352982664751e-8,15,"descriptive; model-level, source-confounded"
HGS,RRAD,ENSG00000166592,3.9025229123631964,6.258283130845654e-8,15,"descriptive; model-level, source-confounded"
HGS,KLHDC3,ENSG00000124702,1.4683887801954787,7.975388947870286e-8,15,"descriptive; model-level, source-confounded"
HGS,CENPS-CORT,ENSG00000251503,1.7516089756514444,8.441940139713547e-8,15,"descriptive; model-level, source-confounded"
HGS,INTS5,ENSG00000185085,1.318769815079413,9.584393021203373e-8,15,"descriptive; model-level, source-confounded"
HGS,JTB,ENSG00000143543,1.511450431230685,9.600374219318297e-8,15,"descriptive; model-level, source-confounded"
HGS,UNC5B,ENSG00000107731,4.322860173778764,9.719539739385729e-8,15,"descriptive; model-level, source-confounded"
HGS,POLR3C,ENSG00000186141,1.3952574035161234,1.0278276141010759e-7,15,"descriptive; model-level, source-confounded"
HGS,GMEB2,ENSG00000101216,1.249707878028304,1.0560228491228947e-7,15,"descriptive; model-level, source-confounded"
HGS,PRR18,ENSG00000176381,4.1489548322045335,1.0852775632858559e-7,15,"descriptive; model-level, source-confounded"
HGS,TOX4,ENSG00000092203,1.6577116414105213,1.1014900556252727e-7,15,"descriptive; model-level, source-confounded"
HGS,IL34,ENSG00000157368,3.672080415569033,1.215428074102355e-7,15,"descriptive; model-level, source-confounded"
HGS,WDR74,ENSG00000133316,1.3735158519126915,1.220356852439144e-7,15,"descriptive; model-level, source-confounded"
HGS,TMEM14B,ENSG00000137210,1.319156491603736,1.3251140881422091e-7,15,"descriptive; model-level, source-confounded"
HGS,TGM1,ENSG00000092295,3.8990276549447165,1.4966124674088024e-7,15,"descriptive; model-level, source-confounded"
HGS,PQBP1,ENSG00000102103,1.5622856461197308,1.4976526537615632e-7,15,"descriptive; model-level, source-confounded"
HGS,HSD17B10,ENSG00000072506,1.5767257118348177,1.5424122963527997e-7,15,"descriptive; model-level, source-confounded"
HGS,EMX2,ENSG00000170370,5.896271439288947,1.5690299566611552e-7,15,"descriptive; model-level, source-confounded"
HGS,POLR1C,ENSG00000171453,1.2366263716920383,1.5918854052507105e-7,15,"descriptive; model-level, source-confounded"
HGS,MEA1,ENSG00000124733,1.3610664920725006,1.611390651443452e-7,15,"descriptive; model-level, source-confounded"
HGS,UBE2J2,ENSG00000160087,1.2365414235079708,1.611390651443452e-7,15,"descriptive; model-level, source-confounded"
HGS,NDUFB9,ENSG00000147684,1.5822243013632724,1.611662883485326e-7,15,"descriptive; model-level, source-confounded"
HGS,PHOX2A,ENSG00000165462,8.253004209786491,1.611662883485326e-7,15,"descriptive; model-level, source-confounded"
HGS,MED8,ENSG00000159479,1.167083613327824,1.6687248738451045e-7,15,"descriptive; model-level, source-confounded"
HGS,RBM8A,ENSG00000265241,1.140240398505867,1.7390361356109606e-7,15,"descriptive; model-level, source-confounded"
HGS,KLK7,ENSG00000169035,5.707924450226516,1.8770617853581047e-7,15,"descriptive; model-level, source-confounded"
HGS,AURKAIP1,ENSG00000175756,1.5329650348950046,1.8770617853581047e-7,15,"descriptive; model-level, source-confounded"
HGS,PRPF19,ENSG00000110107,1.0938674606953824,1.9593539169715505e-7,15,"descriptive; model-level, source-confounded"
HGS,MAP3K11,ENSG00000173327,1.4406922926212615,2.0683516298165178e-7,15,"descriptive; model-level, source-confounded"
HGS,PLEKHO2,ENSG00000241839,1.6669272190962534,2.2087246876840608e-7,15,"descriptive; model-level, source-confounded"
HGS,DMAC1,ENSG00000137038,1.9891901413261646,2.3565472296109477e-7,15,"descriptive; model-level, source-confounded"
HGS,PARL,ENSG00000175193,1.4270138543939423,2.3565472296109477e-7,15,"descriptive; model-level, source-confounded"
HGS,ENO1,ENSG00000074800,1.8169514369989528,2.360768964525609e-7,15,"descriptive; model-level, source-confounded"
HGS,GRK6,ENSG00000198055,1.9729793632977008,2.512364805349992e-7,15,"descriptive; model-level, source-confounded"
HGS,PARS2,ENSG00000162396,1.5219517780455154,2.766879012204028e-7,15,"descriptive; model-level, source-confounded"
HGS,VPS72,ENSG00000163159,1.7123632400530755,2.9420453398787045e-7,15,"descriptive; model-level, source-confounded"
HGS,TRAF2,ENSG00000127191,1.4619191288838762,3.0090367810243577e-7,15,"descriptive; model-level, source-confounded"
HGS,TBC1D7,ENSG00000145979,1.3867393883159649,3.0090367810243577e-7,15,"descriptive; model-level, source-confounded"
HGS,C20orf204,ENSG00000196421,3.76472714315943,3.047912892088278e-7,15,"descriptive; model-level, source-confounded"
HGS,MRPS18A,ENSG00000096080,1.4821621053449978,3.159002907123512e-7,15,"descriptive; model-level, source-confounded"
HGS,TPM3,ENSG00000143549,1.3475364246814787,3.251622004132269e-7,15,"descriptive; model-level, source-confounded"
HGS,COMMD5,ENSG00000170619,1.528868096359199,3.308252092721059e-7,15,"descriptive; model-level, source-confounded"
HGS,COX8A,ENSG00000176340,1.4205508816028425,3.308252092721059e-7,15,"descriptive; model-level, source-confounded"
HGS,UNG,ENSG00000076248,1.44643781123538,3.5143430098621004e-7,15,"descriptive; model-level, source-confounded"
HGS,TIMM10,ENSG00000134809,1.4318825841453144,3.537124409960536e-7,15,"descriptive; model-level, source-confounded"
HGS,PTGS1,ENSG00000095303,5.721254187988162,3.6332362009170916e-7,15,"descriptive; model-level, source-confounded"
HGS,MRPL12,ENSG00000262814,1.6781701699813956,3.654282297153209e-7,15,"descriptive; model-level, source-confounded"
HGS,NDUFA9,ENSG00000139180,1.3733647394256814,3.78540530901147e-7,15,"descriptive; model-level, source-confounded"
HGS,OR7E102P,ENSG00000168992,6.308163125885841,4.358092982425171e-7,15,"descriptive; model-level, source-confounded"
HGS,ADAMTS17,ENSG00000140470,3.9216174279988443,4.496338752596419e-7,15,"descriptive; model-level, source-confounded"
HGS,RBM4,ENSG00000173933,1.1021379680092291,4.6477230070136486e-7,15,"descriptive; model-level, source-confounded"
HGS,C6orf15,ENSG00000229432,8.937932055938303,4.7362705575209543e-7,15,"descriptive; model-level, source-confounded"
HGS,PRELID1,ENSG00000169230,1.703975734186392,4.737838299861896e-7,15,"descriptive; model-level, source-confounded"
HGS,AC114936.1,ENSG00000275495,2.2259925930753286,4.737838299861896e-7,15,"descriptive; model-level, source-confounded"
HGS,TBC1D22B,ENSG00000065491,1.0069216965022758,4.775965133362211e-7,15,"descriptive; model-level, source-confounded"
HGS,RITA1,ENSG00000139405,1.549493497801197,4.775965133362211e-7,15,"descriptive; model-level, source-confounded"
HGS,CHCHD3,ENSG00000106554,1.3133400402274669,4.827063594446952e-7,15,"descriptive; model-level, source-confounded"
HGS,TMEM183A,ENSG00000163444,1.4293822541868217,4.859385106682166e-7,15,"descriptive; model-level, source-confounded"
HGS,RUVBL1,ENSG00000175792,1.3607836698408513,4.897859878897506e-7,15,"descriptive; model-level, source-confounded"
HGS,SIVA1,ENSG00000184990,1.9004043731109712,4.897859878897506e-7,15,"descriptive; model-level, source-confounded"
HGS,AC106795.4,ENSG00000278666,2.2331843932802924,4.956399680500272e-7,15,"descriptive; model-level, source-confounded"
HGS,S100A1,ENSG00000160678,3.9353044375771598,5.054616902648651e-7,15,"descriptive; model-level, source-confounded"
HGS,PSMD4,ENSG00000159352,1.0746068970877438,5.128145312783802e-7,15,"descriptive; model-level, source-confounded"
HGS,EHD4,ENSG00000103966,1.5591536058167499,5.221737633152442e-7,15,"descriptive; model-level, source-confounded"
HGS,TIMM17B,ENSG00000126768,1.2329747635255546,5.221737633152442e-7,15,"descriptive; model-level, source-confounded"
HGS,PYCR3,ENSG00000104524,1.8995608482756812,5.232331153394347e-7,15,"descriptive; model-level, source-confounded"
HGS,BYSL,ENSG00000112578,1.3433972641207517,5.256395381982735e-7,15,"descriptive; model-level, source-confounded"
HGS,FGD5P1,ENSG00000275340,4.100077287458928,5.587561295275475e-7,15,"descriptive; model-level, source-confounded"
HGS,VWF,ENSG00000110799,3.2424714663376357,5.671121552367523e-7,15,"descriptive; model-level, source-confounded"
HGS,RNF7,ENSG00000114125,1.010102667974183,5.711063735896712e-7,15,"descriptive; model-level, source-confounded"
HGS,SLC13A5,ENSG00000141485,4.090004418442188,5.746695867576732e-7,15,"descriptive; model-level, source-confounded"
HGS,DPH2,ENSG00000132768,1.386762615392703,5.793092399287456e-7,15,"descriptive; model-level, source-confounded"
HGS,NDUFB11,ENSG00000147123,1.261802237988533,5.79764369789741e-7,15,"descriptive; model-level, source-confounded"
HGS,SMIM12,ENSG00000163866,1.3063064919202492,5.821045057378678e-7,15,"descriptive; model-level, source-confounded"
HGS,CHST1,ENSG00000175264,5.111051914974165,6.038801905492331e-7,15,"descriptive; model-level, source-confounded"
HGS,ZNHIT2,ENSG00000174276,1.467149249613763,6.234923928372212e-7,15,"descriptive; model-level, source-confounded"
HGS,AF186192.2,ENSG00000255085,4.85815892361322,6.490381664523098e-7,15,"descriptive; model-level, source-confounded"
HGS,AF186192.6,ENSG00000282619,4.85815892361322,6.490381664523098e-7,15,"descriptive; model-level, source-confounded"
HGS,SNRPG,ENSG00000143977,1.1374638118903986,6.616343082767705e-7,15,"descriptive; model-level, source-confounded"
HGS,PRADC1,ENSG00000135617,2.014342875850023,6.773588397800808e-7,15,"descriptive; model-level, source-confounded"
HGS,APCDD1L,ENSG00000198768,6.082720666305866,6.85624729322349e-7,15,"descriptive; model-level, source-confounded"
HGS,S100A2,ENSG00000196754,3.874424691676372,6.908381370486998e-7,15,"descriptive; model-level, source-confounded"
HGS,GATC,ENSG00000257218,1.1453433143878362,6.992635531043116e-7,15,"descriptive; model-level, source-confounded"
HGS,CKS1B,ENSG00000173207,1.6774499767482414,7.281069684499412e-7,15,"descriptive; model-level, source-confounded"
HGS,RRP36,ENSG00000124541,1.035424212913713,7.443996235521778e-7,15,"descriptive; model-level, source-confounded"
HGS,RPA2,ENSG00000117748,1.471513470567864,7.52282172235879e-7,15,"descriptive; model-level, source-confounded"
HGS,STIP1,ENSG00000168439,1.0566045661959185,7.577646003425008e-7,15,"descriptive; model-level, source-confounded"
HGS,EIF1AD,ENSG00000175376,1.2446074759759056,7.577646003425008e-7,15,"descriptive; model-level, source-confounded"
HGS,TFPT,ENSG00000276504,1.7389649917515073,7.744233315354981e-7,15,"descriptive; model-level, source-confounded"
HGS,GADD45G,ENSG00000130222,4.050590521001175,7.810839172377172e-7,15,"descriptive; model-level, source-confounded"
HGS,TIGD5,ENSG00000179886,1.45773930449138,7.916225646529914e-7,15,"descriptive; model-level, source-confounded"
HGS,UBL4A,ENSG00000102178,1.405017078912771,8.21794457818006e-7,15,"descriptive; model-level, source-confounded"
HGS,SIAH2,ENSG00000181788,1.6386718017349255,8.296166531498374e-7,15,"descriptive; model-level, source-confounded"
HGS,NOP2,ENSG00000111641,1.3028465106366998,8.317359327644149e-7,15,"descriptive; model-level, source-confounded"
HGS,AC106795.1,ENSG00000170089,2.103594625122711,8.385222450151384e-7,15,"descriptive; model-level, source-confounded"
HGS,ERG,ENSG00000157554,4.5490514270530165,8.558122624923618e-7,15,"descriptive; model-level, source-confounded"
HGS,LRRC47,ENSG00000130764,1.2189560275572962,8.721043402085797e-7,15,"descriptive; model-level, source-confounded"
HGS,ASB2,ENSG00000100628,4.048249661935059,9.15423520985563e-7,15,"descriptive; model-level, source-confounded"
HGS,HIST1H4C,ENSG00000197061,2.6520260577925026,9.178938749028307e-7,15,"descriptive; model-level, source-confounded"
HGS,RPL35A,ENSG00000182899,1.286285433900199,9.352058108822663e-7,15,"descriptive; model-level, source-confounded"
HGS,NDUFS6,ENSG00000145494,1.558216906055585,9.635189468167541e-7,15,"descriptive; model-level, source-confounded"
HGS,TTC4,ENSG00000243725,1.397784690594743,9.700061533901228e-7,15,"descriptive; model-level, source-confounded"
HGS,SLC25A19,ENSG00000125454,1.6300720177948402,9.785056906944985e-7,15,"descriptive; model-level, source-confounded"
HGS,USP39,ENSG00000168883,1.0287389989343037,9.914984075382418e-7,15,"descriptive; model-level, source-confounded"
HGS,STC2,ENSG00000113739,3.866126557341917,1.0263636740594627e-6,15,"descriptive; model-level, source-confounded"
HGS,PSMA6,ENSG00000100902,1.750320086130956,1.0462197306147363e-6,15,"descriptive; model-level, source-confounded"
HGS,SOX3,ENSG00000134595,7.149143725965531,1.0599931766285302e-6,15,"descriptive; model-level, source-confounded"
HGS,SMAP2,ENSG00000084070,1.0160737259724186,1.061666365428384e-6,15,"descriptive; model-level, source-confounded"
HGS,AC024940.2,ENSG00000177359,4.298289544362852,1.07270221072057e-6,15,"descriptive; model-level, source-confounded"
HGS,MRPL48,ENSG00000175581,1.4831816689453006,1.0847093229696157e-6,15,"descriptive; model-level, source-confounded"
HGS,HAX1,ENSG00000143575,1.5232490412360224,1.088724440592824e-6,15,"descriptive; model-level, source-confounded"
HGS,MUC4,ENSG00000275164,8.686973314907812,1.088724440592824e-6,15,"descriptive; model-level, source-confounded"
HGS,THOC3,ENSG00000051596,2.009024004131599,1.0970398867915096e-6,15,"descriptive; model-level, source-confounded"
HGS,SUSD3,ENSG00000157303,4.849433543810245,1.1009501841460556e-6,15,"descriptive; model-level, source-confounded"
HGS,GGT6,ENSG00000167741,4.55217832519606,1.1363875500907079e-6,15,"descriptive; model-level, source-confounded"
HGS,PGK1,ENSG00000102144,1.443272338721893,1.1375421063926834e-6,15,"descriptive; model-level, source-confounded"
HGS,UQCC3,ENSG00000204922,1.4283728126808026,1.1375421063926834e-6,15,"descriptive; model-level, source-confounded"
HGS,RBP1,ENSG00000114115,4.316684934600823,1.1783635048342383e-6,15,"descriptive; model-level, source-confounded"
HGS,TPI1,ENSG00000111669,1.765696965483149,1.2582464576164828e-6,15,"descriptive; model-level, source-confounded"
HGS,SMG5,ENSG00000198952,1.0823517477670297,1.26658883892314e-6,15,"descriptive; model-level, source-confounded"
HGS,FLG,ENSG00000143631,5.687798761880901,1.3371424292880811e-6,15,"descriptive; model-level, source-confounded"
HGS,PDZD11,ENSG00000120509,1.1614992189959836,1.3555118306674915e-6,15,"descriptive; model-level, source-confounded"
HGS,TUT1,ENSG00000149016,1.0498077047530854,1.3555118306674915e-6,15,"descriptive; model-level, source-confounded"
HGS,SF3B2,ENSG00000087365,1.0163185821232759,1.357156867203992e-6,15,"descriptive; model-level, source-confounded"
HGS,GYPC,ENSG00000136732,8.493094594003724,1.357156867203992e-6,15,"descriptive; model-level, source-confounded"
HGS,GFOD1,ENSG00000145990,2.1427344194571707,1.367841547560984e-6,15,"descriptive; model-level, source-confounded"
HGS,ZNF787,ENSG00000142409,1.495756084149139,1.3804214010494082e-6,15,"descriptive; model-level, source-confounded"
HGS,TBCC,ENSG00000124659,1.3168809770456393,1.4054175569940993e-6,15,"descriptive; model-level, source-confounded"
HGS,CRABP2,ENSG00000143320,4.469293658062648,1.409131125709905e-6,15,"descriptive; model-level, source-confounded"
HGS,MFN2,ENSG00000116688,1.1975126814095356,1.4176162658880755e-6,15,"descriptive; model-level, source-confounded"
HGS,SART1,ENSG00000175467,1.1134275612528346,1.4176162658880755e-6,15,"descriptive; model-level, source-confounded"
HGS,TUBA8,ENSG00000183785,3.384168346281709,1.4176162658880755e-6,15,"descriptive; model-level, source-confounded"
HGS,NDUFS8,ENSG00000110717,1.6096367655316106,1.4507320445803185e-6,15,"descriptive; model-level, source-confounded"
HGS,MCM2,ENSG00000073111,1.7823587137117345,1.4602792073316448e-6,15,"descriptive; model-level, source-confounded"
HGS,PNMA3,ENSG00000183837,4.40358341331969,1.5489106190326747e-6,15,"descriptive; model-level, source-confounded"
HGS,MRPL20,ENSG00000242485,1.231382032794812,1.551075175780588e-6,15,"descriptive; model-level, source-confounded"
HGS,GNL1,ENSG00000204590,1.7499423792075686,1.571831801308725e-6,15,"descriptive; model-level, source-confounded"
HGS,MDH2,ENSG00000146701,1.3150025797223006,1.622568997169176e-6,15,"descriptive; model-level, source-confounded"
HGS,ARHGEF2,ENSG00000116584,2.1675472673323224,1.623936771061996e-6,15,"descriptive; model-level, source-confounded"
HGS,TARS2,ENSG00000143374,1.3494705543143926,1.623936771061996e-6,15,"descriptive; model-level, source-confounded"
HGS,EDF1,ENSG00000107223,1.1926971567509237,1.6419221690237622e-6,15,"descriptive; model-level, source-confounded"
HGS,FAM181A,ENSG00000140067,6.04604173712551,1.684434767648348e-6,15,"descriptive; model-level, source-confounded"
HGS,LGR6,ENSG00000133067,5.058206538797408,1.7017585982131513e-6,15,"descriptive; model-level, source-confounded"
HGS,RPS6KB2,ENSG00000175634,1.5106440082921828,1.7017585982131513e-6,15,"descriptive; model-level, source-confounded"
HGS,HILPDA,ENSG00000135245,1.5162678385108896,2.0455494055252753e-6,15,"descriptive; model-level, source-confounded"
HGS,GAPDH,ENSG00000111640,1.754908877886067,2.0614941502668275e-6,15,"descriptive; model-level, source-confounded"
HGS,AC008026.1,ENSG00000239246,1.8246156215552418,2.109552790194949e-6,15,"descriptive; model-level, source-confounded"
HGS,NDUFB4,ENSG00000065518,1.4024383465462675,2.1348818389327434e-6,15,"descriptive; model-level, source-confounded"
HGS,RPS2P32,ENSG00000232818,3.1589178600117287,2.154487747291848e-6,15,"descriptive; model-level, source-confounded"
HGS,LMX1A,ENSG00000162761,10.122698728875614,2.199433621921548e-6,15,"descriptive; model-level, source-confounded"
HGS,NOSIP,ENSG00000142546,1.711346154023195,2.2151313364054924e-6,15,"descriptive; model-level, source-confounded"
HGS,NHLRC1,ENSG00000187566,2.8203366084229313,2.2698041732697936e-6,15,"descriptive; model-level, source-confounded"
HGS,TPI1P1,ENSG00000226415,2.4004271280268696,2.4470505133973573e-6,15,"descriptive; model-level, source-confounded"
HGS,CFL1,ENSG00000172757,1.4526360750186003,2.4647929726786644e-6,15,"descriptive; model-level, source-confounded"
HGS,SENP3,ENSG00000161956,1.0963343105885843,2.4745143360747237e-6,15,"descriptive; model-level, source-confounded"
HGS,RPS10,ENSG00000124614,1.2812216833321959,2.5594312020772963e-6,15,"descriptive; model-level, source-confounded"
HGS,PPP1R14B,ENSG00000173457,1.4940455611982193,2.623311186646165e-6,15,"descriptive; model-level, source-confounded"
HGS,FAM104B,ENSG00000182518,1.4991315621955559,2.6548871366159345e-6,15,"descriptive; model-level, source-confounded"
HGS,IRAK1,ENSG00000184216,1.5096336397168348,2.679541811273298e-6,15,"descriptive; model-level, source-confounded"
HGS,CCNQ,ENSG00000262919,1.2741520855558284,2.7049127327202395e-6,15,"descriptive; model-level, source-confounded"
HGS,TRIR,ENSG00000123144,1.2104331909806612,2.73082251354487e-6,15,"descriptive; model-level, source-confounded"
HGS,MRPL9,ENSG00000143436,1.1592021785705644,2.851572084371935e-6,15,"descriptive; model-level, source-confounded"
HGS,TMPRSS3,ENSG00000160183,4.694061686722049,2.851572084371935e-6,15,"descriptive; model-level, source-confounded"
HGS,ZFAT,ENSG00000066827,1.3643600003411815,2.901704356475515e-6,15,"descriptive; model-level, source-confounded"
