subtype,symbol,gene_id,log2FoldChange,padj,n_group,evidence
MC,RAB6C-AS1,ENSG00000225449,4.607356173403533,0.001643629094733021,3,"descriptive; model-level, source-confounded"
MC,GRIK2,ENSG00000164418,4.741288857900851,0.001685595367131865,3,"descriptive; model-level, source-confounded"
MC,AC137936.2,ENSG00000283511,3.8089175831835203,0.0018223624462304835,3,"descriptive; model-level, source-confounded"
MC,ST8SIA4,ENSG00000113532,5.161933142241847,0.0021511282497778364,3,"descriptive; model-level, source-confounded"
MC,AACSP1,ENSG00000250420,5.323438147715402,0.0026201175002713386,3,"descriptive; model-level, source-confounded"
MC,EIF2S3B,ENSG00000180574,5.913835524024092,0.0027889268075958875,3,"descriptive; model-level, source-confounded"
MC,C4B,ENSG00000224389,3.7390669070841986,0.0029552097148797343,3,"descriptive; model-level, source-confounded"
MC,APOH,ENSG00000091583,6.843392643053835,0.00329238550215607,3,"descriptive; model-level, source-confounded"
MC,GKN1,ENSG00000169605,7.2396680776062166,0.0033658252947745817,3,"descriptive; model-level, source-confounded"
MC,RND1,ENSG00000172602,2.865509615233895,0.0034555307175295506,3,"descriptive; model-level, source-confounded"
MC,LY6G6C,ENSG00000206398,8.868559745302244,0.004087443274969215,3,"descriptive; model-level, source-confounded"
MC,HMGCS1,ENSG00000112972,2.769143714691378,0.004843400763280306,3,"descriptive; model-level, source-confounded"
MC,ANKRD26P1,ENSG00000261239,7.272785460000679,0.004843400763280306,3,"descriptive; model-level, source-confounded"
MC,ARHGAP20,ENSG00000137727,6.064204888577728,0.004910229312652787,3,"descriptive; model-level, source-confounded"
MC,C1orf115,ENSG00000162817,3.784574626593266,0.0049598644853046,3,"descriptive; model-level, source-confounded"
MC,UGT2B15,ENSG00000196620,6.386911903419939,0.005011773517233701,3,"descriptive; model-level, source-confounded"
MC,SPACA4,ENSG00000177202,4.366102004872308,0.005661701925887007,3,"descriptive; model-level, source-confounded"
MC,LGALS2,ENSG00000100079,5.036534034949847,0.005754919956052131,3,"descriptive; model-level, source-confounded"
MC,ARHGAP28,ENSG00000088756,4.182985149996422,0.005792618363124844,3,"descriptive; model-level, source-confounded"
MC,HS3ST5,ENSG00000249853,5.10684016436393,0.005792618363124844,3,"descriptive; model-level, source-confounded"
