protein,OV1369-R2,OV1946,OV2085,OV2295,OV2295-R2,OV3133-R,OV3331,OV4453,OV4485,OV866-2,OV90,TOV1369,TOV3041G,TOV3133G,TOV3291G,TOV21G,TOV3392D,VOA10816,VOA12539,VOA14993,VOA295,VOA4841,TOV112D,VOA4395,TOV2414,VOA8762,VOA8771,VOA5217,VOA5436,BIN67,COV434
UBA7,NA,NA,9.495579681207811,NA,9.156932728692494,NA,9.049199423685986,8.906660179349341,9.30787798026745,NA,NA,9.567280950179951,9.287787406369832,9.195495610811896,8.97333403151871,NA,NA,NA,9.139869886942948,9.515817849485076,9.536947770173233,9.025294761615967,9.472751678030495,NA,NA,9.003355877050371,NA,8.900306336640028,NA,9.156992792536757,NA
NAA10,12.29634649698927,12.29057377823878,12.01209063443391,12.28205668910639,12.18043289501302,12.16818187165256,12.04669463844469,11.89226271254417,11.80229406984047,12.12111691538464,12.62136485109748,12.0617561868629,12.5872642282146,12.13884271160454,12.26291017018875,12.44301396430073,11.79920756909713,11.95590258282548,12.188887237916,12.18950280445455,12.34675746716149,12.34219655170392,12.65694265544608,12.52037816179603,11.83260743731153,11.92115881775522,11.86979487828986,12.3873437448841,12.21027730041636,12.68928298238576,12.83450880786343
KDM5C,11.67586705332203,11.66668854515764,11.74487606529848,11.70448352025304,11.44058872087557,12.21007976776058,11.56182170738736,11.91391719827888,11.65544677501746,11.81266574199878,11.78192050674689,11.77899857909869,11.80399385603884,11.811981357583,11.82755710032734,11.8677984606619,11.70691611830112,11.57517757163309,11.69536645510215,11.73384723802607,11.78926674936676,11.5489342597122,11.80239930410027,11.96600722002299,11.64256713976116,11.75509204481111,12.17365162710337,11.72553825417059,11.59679845270187,11.97933821451454,11.73118091942082
PPP1R2,10.824694386179,10.53383669069543,10.92679502288964,10.43057307147228,10.45768233252611,10.24515590026432,10.22648411434607,10.38280754653687,10.01900282057847,10.6047983410163,10.23840148687784,10.58606297414858,10.32297706095434,10.94055130562384,10.05765595797631,10.37581198291988,10.15768950816849,10.25799868108704,10.40520412335509,9.681607549972531,10.21834801807947,10.12583176369542,10.43563176455701,10.19760272039287,10.01779462238607,10.37990338009517,9.86391716325279,10.36510271622472,10.57428687980387,10.32426805696032,10.2597373734942
CSK,12.38908266292783,12.97634420723564,12.92093226263576,12.71174206036205,12.52165700932068,12.78847719834884,12.83188109529325,12.72272200249272,12.56859576490593,12.66637029640038,13.20679270065205,12.68191993247973,12.72706402710413,12.66302860834141,12.72126673006501,13.08950508105919,12.73902106069591,12.63109765875343,13.17268948985423,12.95099386741512,12.64880122606297,12.95851371750026,13.22968559309814,12.98977112758946,12.68123649465222,13.37373584002636,13.26201595442452,13.04416990012339,12.79076489650617,13.24563978027114,13.31995632268559
PNPLA4,10.50581222769873,10.05113230979926,9.841214589310551,10.98908637375385,10.69932170895766,10.38789570727769,10.06282652514602,11.93888781752906,10.24331427777173,10.19107162249684,10.27527167137115,10.20784184151846,10.37585995032153,10.57516389214862,10.42383236897345,10.50048678168706,10.63748765475567,10.19390455262302,9.910006853024546,10.53393029791263,10.59357042832136,10.61268176458281,9.98215094076974,9.437146399498571,10.34500967779079,10.40852569896459,10.55809984527972,10.18546077429722,10.17202853884021,10.19048764190531,10.14831210121516
GARS,15.42605221325243,15.60672012844182,15.92092463374342,15.291895956865,15.70246430454081,15.62097298541648,15.14327183580843,15.11485885577216,15.44037361444724,15.62019330975987,15.37309322123286,15.46528163454909,15.12631321965728,15.01268180318345,14.35685237742984,15.44546324780939,15.62471139935464,17.5344348134118,15.83974942937586,16.64133113396798,15.67807850219425,15.45391371827986,15.47675927126595,16.21237128248302,15.19898894109278,14.98426339701934,14.99019727812636,15.51321355578696,15.57163826699347,15.92535055567398,16.11743124755645
IARS,15.20321520949214,15.09499499663528,15.37180096702697,14.76670733002574,15.14804723635849,14.78904120718904,15.28322727345734,14.62407866116276,14.84269313037169,14.7862217813439,15.36616290250882,15.05789201991441,14.88790551830047,14.92137500636681,15.11811494574091,14.89328000750472,14.66522304129474,15.18403466501319,15.0048693624379,14.91252892873644,15.21323153051449,15.15348080345135,15.11106693201861,15.15260173733054,14.65875800776544,14.75088324041938,14.68227983134138,14.76656553755497,14.79360983516592,15.39577668143361,15.44673486446316
SLC19A1,8.898688837638302,8.937556295086242,8.271880418756883,8.770700301806755,8.330844353369876,8.601913406346533,8.677077607676104,8.292849551778758,9.214029153566983,9.255237377637103,8.862509866795069,8.910895129939723,8.761631046901895,8.825679257246469,9.091795285395282,9.095654599160024,8.462033607701285,8.05279266378607,7.784979704727019,8.687492966637116,9.059437408460601,8.159588074807285,9.285843330605024,9.101895297375547,8.584623586002573,8.212279499483879,8.771076512139953,8.148373938076572,8.849123209720675,9.109519814953428,8.993082981192053
EIF1,NA,9.25769795974351,8.604407880815778,9.092491967834336,8.260386458240761,NA,8.083800023640029,9.245993182922659,9.00500437137686,NA,7.980110280067368,9.075254719683135,7.968767621590746,9.605743053255285,9.286372411984113,10.11177542576253,NA,NA,9.015711876711817,8.534999301309279,8.767150674694854,9.713036923962447,8.852645417284329,NA,8.835370949471482,9.1547199678568,7.34926811978621,10.06165616688461,8.138194972396217,9.397064450612932,NA
PRKCI,12.93261155606429,12.47779818725754,13.34455540033203,12.83324743025442,12.70547160073863,13.2957644110498,13.01862876897657,12.66248604927542,12.87496204708626,12.80346667180224,13.36157790648722,13.09391910849058,12.83631550673797,13.08740181519208,13.03036645555947,12.86021119795122,12.53917578932445,13.03675757518222,13.1372779965202,13.05124132750546,13.06412439398424,13.00451091621769,12.90645175215973,12.77180127874445,12.50139920993135,12.98123889890157,13.02064770487082,13.42035267658035,13.4876920982582,12.80792114301203,12.90755827881725
ACTR1B,11.8677682409149,11.63775079584337,11.92517710364581,11.64000385379058,11.53788775938949,11.83914388346025,11.99006605841433,11.64438658178151,11.74512130229741,11.80216362700311,11.68786881102383,11.85565433644569,11.93405056531348,11.9604328372977,12.23998783337338,11.68482684553461,11.44255655530251,11.88063579819481,11.64919645381319,11.76816142523392,11.92683703051255,11.56851027139346,11.77979038051745,11.9497914809462,11.46192622998954,11.92461917640779,11.88404212987507,12.01403845077721,11.92663611962234,12.12511129712698,11.97414894849723
ECI1,13.79064489017154,13.23482951539718,14.10228775056765,14.04307647104649,14.05193113046484,13.66885544446589,13.55563962334242,14.04766586377421,14.01441942407115,13.77920485704178,13.37402645612629,13.58830313222719,13.74450930271531,13.7343101176862,13.03014204968901,13.36837018016679,14.83196670716525,13.86634699558921,13.77153096306646,13.73587300189106,14.19069434231782,13.36215821416779,12.96307832632265,13.52400908512992,13.63714919128517,13.85960037361812,13.48981350899485,13.32806250965356,13.7808844228475,13.89933937463242,13.80676970370879
TMPO,15.30079607010579,14.59300557585795,14.4489251652344,14.83251060097533,15.02473551023786,15.02221552427537,14.37623095098247,14.47135420123901,14.44472706086949,14.55295415294783,14.56645119759808,15.14438332507822,14.88236083204395,15.14594422286363,14.2500774405654,14.46166052016796,14.10385325344378,14.25298836200935,14.43251309240677,14.4592695704315,14.61856980214954,14.23992188112177,14.69118851308997,14.45862107936363,14.2295419164068,14.55623773631027,14.36734832467128,14.44031948238182,14.71572697493207,14.18067485083298,14.21673216419082
TMPO|P42167,14.09258459954058,14.02673201805282,13.79965562421825,14.30587984113412,14.59844930440358,14.66612800877425,14.26233484265084,13.683961761471,14.34840902918021,14.00454485508527,13.7401306017074,14.22547235632845,13.62670165948621,14.16061766963118,14.04682503772094,13.81472193591911,13.79689014212437,13.32950523500982,13.30178126196672,13.90515492778321,14.07197440728874,13.73006481909203,14.18249555998693,13.7559094773911,13.73825399424656,13.81056930110044,13.78389029029995,13.86558858213145,13.86101399091818,13.81758947183681,13.73322156739538
STAT1,16.28095431591756,14.75497544596449,14.44458790274091,14.86699803331824,15.04837830259132,15.19347240182357,14.68918987772354,14.81235069079245,14.9044520717061,15.4263081044487,15.58499938740582,14.55418857689975,14.6859930442424,14.69328093561634,14.65026429019009,14.81134880250716,14.56423049240809,15.01310574099354,14.82968055053057,15.19021273545948,15.03818939113645,15.14139240205246,15.06217624733427,14.73508442562577,14.60887168168684,16.24145478553639,15.1033153122813,15.22794035505531,15.38477628977951,15.03235512273298,14.80739842929379
STAT6,12.22049106969074,12.29818188245352,11.80785258363908,12.31326486369226,12.08168138039933,11.9029156532528,11.84358683808465,11.69557038773231,11.80546350300167,12.10730579903371,11.72226617423404,11.77616117418454,11.81090519541026,11.79890129370825,11.94456124378451,12.24402200504854,11.69140962565432,12.09461078613975,12.62779151686235,12.07647184092062,12.44205269179066,12.4496722665853,12.26352353430909,12.41023655871148,12.05604697814713,12.005794806196,11.9201117903045,12.08303620058029,11.94667301255143,11.40668020967826,12.00256465772464
MTREX,14.97835727251481,15.30496463072256,15.57349612599336,14.78527502615819,14.88461256577149,14.68468115458195,15.02080920598521,14.81911678881892,14.88932186334311,14.95470958785266,14.87761325919455,14.8375190702839,14.77597612874358,14.87253136658312,14.78706516360994,15.04633078649997,14.89590871719014,14.84203518874124,15.00850064237546,14.99251161716393,15.36288753598751,14.87776493007061,15.37690534671599,15.06406061296402,15.08013170505033,14.80098415241343,15.01958712611316,14.83961121475502,14.964329804282,15.15505410540609,15.55908165476857
AKR1C3,13.1035914564872,13.66695804047334,12.54603533440505,12.66849022777596,12.56114719907429,12.52109784381807,12.54578160910769,12.65822752727058,12.58798833274799,12.82256674779043,13.54701959612333,12.77565915265389,12.74780208724412,12.95722363733279,12.02285718272589,13.06320036526849,12.7148047635312,14.21627296611245,12.50166994426346,13.31906235119664,13.06051218872428,12.40077748582164,12.5242582365266,12.55467948941392,12.60711048645264,13.24529853408632,12.74825452657956,14.88520820698859,13.99498058733273,12.70884641026605,12.4700436828501
PIK3CA,11.05797709789722,11.41890697259166,11.06323966146887,11.52340728417706,11.27803741116273,11.31156075089152,11.39218539055164,11.52427765797698,11.22422972440576,11.39098923184511,11.67359251922041,11.23467511521668,11.45650003672942,11.34815082357183,11.36363260684705,11.52608296280119,11.51926603614752,11.13741385826036,11.1700029127061,11.50200328686684,11.14099145856941,11.42762366941513,11.50107654298705,11.3478120446166,11.99649648113659,11.37951047533744,11.26191263020547,11.49492586570318,11.54583782101123,11.29388553852077,11.27332735955031
PIK3CB,8.37387628278844,8.063712915299863,8.279351814046036,7.940619724303856,8.527158271019822,8.507404404143012,8.43932601004526,8.224147828387041,8.2206537922621,8.207616866686505,8.19601875338453,8.397647756386354,8.369616558059304,8.294756708955624,8.772617288290405,8.177829558953466,7.992502268741501,8.20811920896454,8.40835906974352,8.4281041458998,8.101892174573022,8.022325503776594,8.252209891771429,8.791324343980582,8.000081852713805,8.01105292157742,8.243991005707269,9.069196512495095,8.641458720770295,8.35065029575356,8.37824579033182
MTOR,13.08891734154489,13.03749303310761,13.29971893011541,13.02390266598044,13.03012271399421,13.02456625410534,13.07330536411352,13.04713044726025,13.11238824210155,12.9317373544267,13.20601762519465,13.10403118443299,13.01926969585708,12.96330082811892,13.17807493919862,12.9195850140415,12.9680749578716,13.19082995578733,13.65044791905276,13.40246999870946,13.32842067837254,13.17085774044095,13.07791897568444,13.29034178099519,12.9909595247389,13.15819871234502,13.41929481477004,13.00369991974369,13.10887984897018,13.23600510402989,13.31514692998818
PI4KA,12.43502618285595,12.46327272354484,12.14088773730465,12.63485533340162,12.22624065281096,12.38921786969442,12.48392651070959,12.31357305561457,12.47548565309213,12.40478492459722,14.14477560606031,12.21122139457296,12.5096260697685,12.22390283651599,12.46872090839793,12.61475240250094,12.45708494972927,12.61454178993685,12.55485489659898,12.82737935562493,12.87268462419287,12.53719798603073,12.16070865542037,12.8177288980463,12.59915634180279,12.80701638262164,12.99647674921358,12.50559682351213,12.68678656093819,12.48376288140538,12.38612414995612
EPS15,13.29100618753632,13.58523906443863,13.0611089492822,13.33887094425019,13.18782819288519,13.18511975562529,12.89880938838886,13.21129024593838,13.20158990274243,13.08563007360175,13.62828150328419,13.13371982449437,13.35505494795142,13.21320718137474,13.11355803631709,13.27146511666205,13.1689174704662,13.37923942802341,13.41419153924081,13.63931337114124,13.27613542976084,13.42711918750233,13.16403050238423,13.27349085662164,13.32918610453494,13.07848520692898,13.17045247873596,13.28802164636416,13.09266904429247,13.31950552124976,13.33354383122594
CASP3,12.10698961692141,12.33128677937696,12.01733492412746,12.36167204603636,12.26828050049148,12.25333679843623,12.31961053498489,12.70049548484472,12.13353196888223,12.28226727288132,12.96748906281784,12.19226524665057,12.27344591131469,12.28736336579634,12.06129834629186,12.73745517693805,12.2173702543743,12.08876048053441,12.65181161000953,12.25208979057288,12.53300098421345,12.00445371706008,12.32596082402859,12.45415643742099,12.48863301619456,12.37760360245817,12.55335379838444,12.18867913969085,12.02318710292509,12.08540020850725,12.12541163016635
CASP2,8.440819128862328,8.23333127992233,8.212886857007973,8.003425282883887,7.927486993134529,8.163589754345143,8.268682185204453,7.840095438574944,8.299769627596032,8.197108157235277,8.409497317765364,8.580381161369122,8.07928937505889,8.4008745291806175,8.604357009998411,8.574080560086728,8.213402578654422,7.417139088964195,8.330325560515853,8.482367432291856,8.364313439958657,8.377143700212079,8.015990650742916,8.028988199654805,7.852651219777283,7.588066692956514,7.594178299334313,8.565180146784089,8.431436717456842,8.405109988403419,7.741648148051719
RPS27,12.77179983042606,12.71454273130352,12.71609223545537,12.8699214638762,12.76743128435061,12.80107565859338,12.89562328241035,12.49998217591507,12.72024075352819,12.52056815494619,12.883557881202231,12.99765713259722,12.88084166448114,12.87137806068771,12.77279421474968,12.83890119586999,12.03105699911413,12.57355384799237,12.95571889706657,12.7674503928097,12.71742656144428,12.67919747359282,13.22209834784138,12.48952931728107,12.20355854204052,12.98919225582213,12.62803586020933,12.79049694138994,12.71147853997813,12.79408207583555,12.42991738338671
ABL2,NA,7.714819931878025,NA,6.750070143740134,6.646524045769202,NA,NA,NA,NA,NA,7.384782280876425,NA,7.146739845330938,NA,NA,7.82731965647964,NA,NA,NA,7.167858704746857,NA,8.27965975835768,NA,NA,6.34614125055515,NA,7.228454550802335,NA,7.089888217813932,7.724908296853158,NA
FRK,10.34245943076092,10.16408202033365,10.31193715713686,10.72938094831471,10.17708990343239,10.63302273804184,10.43297871793748,10.83253746491294,10.71639840202128,10.63918930482265,10.95329356841221,10.66391064348169,10.11133226170445,10.87563776550754,10.58493456388138,10.58975594952137,11.16469124794138,11.37261530673772,10.93582966821728,11.77231674782804,10.49594108577846,11.17818749404651,11.16652002641758,10.13548796321839,10.36896151848903,11.11141466398357,11.32540641262698,10.90169350906088,10.41070449326246,9.299973699914556,10.18242090015987
HELZ,10.20165671468219,10.22429666169174,10.38212190215559,9.890553855534876,9.793837959228075,10.19722980111491,10.63527285272594,9.888689969020666,10.3401823812913,10.28123161355219,10.67788084888604,10.44181428586211,10.29543746312456,10.32201770045262,11.09785261811588,10.15775761064477,9.993418680771152,10.36524506747939,10.6615670965075,10.36024117984764,10.56173911458585,10.41910036006571,10.57666400411508,10.57294658822131,9.901516770359082,10.38800438841154,10.57163373908392,10.28184603527912,10.44415471626473,10.4137889313778,10.69194015200574
NCAPD3,10.92342503129418,10.92214485232622,11.06982187456198,11.16127180558908,10.70383074425852,10.97789105982912,10.81651437931509,10.65892732905191,10.40986961828637,11.00307914599882,10.747444241417,11.00467427826448,11.0062700136425,10.79550217260238,10.37238495146343,11.43375110193521,10.69253849287769,10.46086070299009,10.43316232202079,11.02515657185341,11.18143438964103,10.88276142265788,11.32354542109528,10.93215054012348,11.0349774400361,10.74243767557936,10.78373568326405,10.8688236370514,11.23710508519454,10.88540160790138,10.92913914724955
RBM34,13.82028452822208,14.26099616016475,14.10322482761332,14.4262863158443,13.95140566546637,14.07110047529209,13.99291450541072,14.31022180388065,14.26958566948481,14.31566078070347,13.81796153477688,14.05231197529269,14.35149270158338,14.06624237015162,13.87084532140189,13.91876361550456,13.97336689659065,13.86824544949817,13.7134423934272,13.86136727845637,14.0527322695935,13.94321566200909,14.1238672754239,14.14064234617934,13.92838758902015,13.81651498862545,13.7606012772205,13.81320493928443,13.8059773800155,14.17097464517502,14.19857873708773
LIFR,7.74007304851138,NA,NA,NA,NA,7.569878528039874,7.195609507175682,8.025314818271761,NA,7.36827490956546,NA,NA,NA,7.456253767904678,NA,NA,7.386098334858449,8.16313065779604,NA,NA,NA,NA,6.694455495077585,7.286651229037302,NA,8.31305167701424,NA,9.434112823911722,NA,NA,8.552420298529116
LRPPRC,17.27880530679555,16.52211835455058,17.29965110696626,16.81508766897692,17.0279540407519,16.78972878847746,17.18138050094248,16.48902593565339,16.55617306080307,16.96448384175782,16.66662595399016,16.78935327207713,16.87061386916046,16.71592959050303,16.06581494927043,16.56300334350369,16.64367630373143,17.22560851779276,16.85098389586645,17.13332502385663,16.40956373631366,16.71941851817975,16.96223672712728,17.24551346507099,16.45488306767089,16.67620645029385,16.8456159472314,16.68817262501986,17.25107735982329,16.92359981581799,16.96383034580719
ACAA2,15.62718615093136,15.09406891873168,15.06970823515793,15.26971655775873,15.13190574206405,14.47601561124616,14.93084000342865,14.74447128403553,14.77719539819196,14.8758939145189,14.62738830285858,14.96454053311616,15.07561575581677,14.98169352305834,14.16637224387914,15.1024678434892,15.03005203844629,15.12846278770703,15.01895868921449,14.63349089507101,14.63558792219664,14.21556312376367,14.75819566225512,15.33422692260159,15.19153694675186,15.38680925558133,15.34933040654784,14.56735096265713,14.73050384478244,14.52931556616158,14.36254881535002
RPL35,14.55398532117799,14.30259811113847,14.49253854950856,14.27678490021511,14.39169264312236,14.22070497706302,14.52436334798076,13.90794649791693,14.10993080798007,14.14370584615089,14.7253000411604,14.08920795662962,14.60762879616946,14.31331792378322,13.95105381484331,14.48186181415959,13.75541511160224,14.30912887573057,14.68672059566653,14.41167652691617,14.50949554999054,13.97733440848399,14.8595420949175,14.7542079598292,13.97354035236639,14.4303713380036,14.24666142795015,13.86164019216138,14.07478458188226,14.85274518508549,14.75580686844196
CDKN2A,10.687336205816,10.3663383600654,10.82996427214925,11.26888507230983,10.98304798588484,11.03636409050435,11.07823399786741,11.23250602136299,10.95593000407664,11.04308156212504,10.96879498738909,10.80030733890995,10.67144721754041,10.90349381369769,10.98176063722966,10.66501192529497,10.70580738722407,10.86916335591105,10.77929281254607,10.71369617409344,10.79611393580248,10.59829694373607,10.61104125664546,10.68780236656023,10.40274988971044,10.46911717480031,10.60802923714505,10.69164622549318,10.71418101936447,10.75535089043138,11.03023249564392
CDKN2B,NA,8.63632772045565,NA,8.123235970057411,NA,NA,NA,NA,NA,NA,8.406737147197813,NA,NA,NA,NA,8.288120467683274,NA,NA,NA,NA,NA,NA,NA,NA,7.883273300443839,NA,7.911692156517899,NA,7.911851800935147,NA,NA
CDKN2C,9.809918965863021,10.02189814935903,9.773992375378649,10.09842826780444,NA,9.803413156934718,9.999644537225494,10.30390149077551,9.789210412503772,9.961181005965674,9.491829975065537,9.987648665276991,NA,10.38443843665811,9.975349173858788,10.06829426043609,9.686433268268079,9.399014569565049,11.08946955745237,NA,9.675840008664707,NA,10.34170859049231,9.915419376269003,9.986423143585148,9.887126601150255,9.764071665106512,11.14858690740718,10.1237663535743,NA,9.555480925334916
PRCP,13.38030385668296,12.14667568224593,12.19419695000084,12.55706309088364,12.35899544114487,12.66432785244359,12.7647522620449,12.10299434165373,12.06599036760873,12.40926790394108,12.24612984634616,11.92768545024181,12.09988823741415,12.04260316814841,12.00161162151043,12.43058164720217,12.62846211823739,12.820821976207,12.36497742995012,12.01705899843002,12.55931901988572,12.66075656132871,12.35718315846236,12.60257953826005,12.19694154547281,12.88790755307523,13.21052979786722,12.37512302628513,12.49641524526209,12.61808211964174,12.5317013556902
CXCL5,10.13541122417983,10.42235366832017,8.623182398943332,9.428496225580552,9.370262544563158,8.713152429028447,8.273764090964535,8.747901835431048,8.763012054473968,9.031287367888769,10.27608151793202,11.0044635258844,9.850518597610833,10.62193438851329,9.008061446902332,9.978491375184039,10.55288861293021,9.043725375988355,9.618184265082258,11.39694855539005,8.703338903826193,9.694176331850962,8.496817888627389,9.341903693085392,9.531360031229918,9.351992945997718,8.919748491440266,9.023776047030427,9.344902634371588,9.17239538429829,9.121208501783698
HTT,11.50767107503293,11.72646979361332,11.40883431276175,11.80940097783273,11.4861244126611,11.51184447210384,11.38087204792653,11.23904257975097,11.40438426918431,11.36529867481064,11.629644292716,11.4258363407158,11.44043645668529,11.2757152931775,11.37420108434103,11.82064935884972,11.18541539058472,11.37133330951845,11.50411277420439,11.55981224245533,11.96316286627421,11.71687919808825,11.81286492669803,11.93183796533799,11.44405517751635,11.52899567536851,11.71717514488489,11.09024491649458,11.40225543446827,11.86357451878641,11.71158637682107
ECE1,14.51259850234391,13.83605497647515,13.96128911119343,13.95647449683439,14.60862702498926,14.25569504128602,14.13025947709794,14.05650874946527,14.08544817970426,14.40820506547962,13.83557759704501,14.30259487025484,14.30797052858296,14.06515097729265,13.20658847582083,13.89018394202351,13.62202669045976,14.65251248459728,13.91834264489543,13.93134381831745,13.97715203390723,13.92059396047667,13.74331059785936,13.62653699037495,14.25425219821518,13.92185047264139,13.6106355579581,13.68553192307995,14.3534247920058,13.84870868098402,13.6483580571879
MTHFR,9.061869100781209,NA,9.017896894894962,NA,NA,8.759941828012948,9.037677783660108,9.027930558237697,8.975483160948137,9.22422805246001,NA,8.999607414583181,NA,9.062824248909106,8.555548741598583,NA,9.215096377892968,9.640712085524068,9.330203466659984,NA,9.089889038899697,NA,9.30258538666541,9.648388410117853,NA,8.942040332744293,NA,8.940236835072852,NA,NA,9.23061705662847
SLC1A3,NA,NA,9.337037420700018,NA,9.961260245834312,NA,9.780359260831231,10.0095851588199,9.615001330077154,NA,NA,10.12332014539341,9.590740514366999,9.130709232638814,10.24356542841879,NA,NA,NA,8.796846561818557,9.110843908036365,8.951703810613035,9.064097779885838,8.871606538009333,NA,NA,9.689710222579542,NA,8.916471205735878,NA,8.967273788554152,NA
SLC1A1,NA,7.507274563764302,NA,7.832699343422263,NA,NA,NA,NA,NA,NA,8.358645511626115,NA,NA,NA,NA,8.198225799385838,NA,NA,NA,NA,NA,NA,NA,NA,8.208505275466916,NA,8.641480198264107,NA,8.174387401824658,NA,NA
SLC1A4,11.10074163900906,10.61858577304423,11.0155882106108,10.88741813547656,12.24987580252714,10.69283143395849,11.3761364368527,11.86292938369112,10.8856004926222,10.9196924675158,10.56181050882495,10.97557132549917,11.06036971028107,11.02925295932404,11.023434366643,10.65234026917576,10.78078293534873,9.884406208031834,9.757488460458378,10.31775594942981,9.924943705916341,10.22850531051309,10.752957204760211,9.967300857301733,10.6640719048687,11.19709672545597,10.65284340676642,10.76099186010179,11.34083090904891,11.23800918285239,12.44547765509185
PAFAH1B1,14.19724281364532,14.41287090703221,14.5375194106934,14.29769632468297,14.32722396414279,14.09701543773287,14.08639647214125,14.39269191359561,13.80578023564246,14.12373340538915,14.62193254291022,14.08549441401028,14.13201058128987,14.15742072674955,14.45611259098305,14.19060918260172,13.75388800399125,13.9566507165471,14.18935804601121,13.90541478509349,14.17265041018989,14.00354154332513,14.58392894536833,14.48767077520467,14.06359561285221,14.63001874604712,14.23520015556776,14.26055356147889,14.26292858431705,14.52385573290619,14.56561489905629
MCAM,14.25506073973181,13.13668105749495,13.76904517090925,13.49505841341771,13.46466415243631,12.77073236370344,13.27514286812845,13.28834462545514,13.47620326165045,13.58036510426281,12.58880886793125,13.35859584383925,13.44750227741307,13.18831956354692,13.18464482354676,13.58159890864857,12.55541116155756,12.4721078588802,12.49610031391171,12.92989203562309,12.58046277924609,12.83543218924128,12.70536709544956,12.80664716007856,12.66371138563463,12.73555882780732,12.47753964692086,12.73077959825326,13.38400253850921,12.97542295255387,12.58214424977405
CRAT,13.07301097721816,12.84582077748081,12.94756281562761,13.17597334222727,13.19390889768261,12.92781402752843,13.55886569656546,13.00495427542412,12.95314030979472,12.9576028214735,12.63776121565886,13.06001543318785,12.60802488107291,12.81092947433543,12.51126930064027,13.33439805769282,13.13582198162226,14.17134618069952,13.38287549561022,13.18161480918006,13.27688839612399,13.19332350731471,12.89539085119242,13.63324638258019,13.36921192564508,12.66689410189154,12.81907924753106,13.09422334363262,13.43633478466118,13.41307341658294,13.52657956684986
CTSO,NA,7.998116768737784,8.396800363822228,8.271351528850138,NA,NA,NA,NA,8.647142249434882,NA,8.468321914539613,8.781354026358297,NA,NA,9.453176801219609,9.269292885205559,NA,NA,9.616540363223233,NA,9.0272221247287,NA,NA,NA,9.418646314007765,NA,8.398144838084526,NA,8.472607096072247,NA,NA
MATR3,16.02196102128253,16.36003750414655,16.72499085762837,16.39521609392013,16.06312506206824,16.39086286139368,16.37373944968777,16.14623302867829,16.29813377248531,16.3116611999455,16.12672975467828,16.17195185996118,16.31433323840952,16.18175491075821,16.34564196684418,16.24217000912412,16.33205385871948,16.09420889999166,16.14305623117134,16.25200079536897,16.49296699471293,15.99490782049031,16.35753331744333,16.34470650994188,16.24335576450988,16.19583470475035,16.29766801791023,16.11912878631266,16.08854575970349,16.26552645183277,16.54584986789643
MSH2,14.65525735983628,14.4052466440929,15.33555866863745,14.57639729126071,14.55244202416553,14.3955042907715,14.62494725065319,14.24599901072976,14.32413005895364,14.46686314009088,14.59206860373598,14.46108148953405,14.65319882018866,14.42495604609315,13.86809326810961,14.49327838248843,14.15561898369075,14.55163186998078,14.52858010070669,14.73432164368791,13.61989277148798,14.32277469791122,14.78096994520117,14.70452274959106,14.03775600318507,14.49107050765481,14.46283288757384,14.67834133850806,14.6287217066622,14.59447216185554,14.57054049042096
GRK6,9.651243487074415,9.103770114812457,8.164882666687793,9.472797893198097,9.278466234142515,9.441427835156128,9.1778430308591,9.540483292062195,9.6797439134701,9.345286696046918,9.259261908712205,8.829622672442532,9.193794048308506,9.266458821269234,9.586110285428594,9.339795962073671,8.899509020095245,9.019714343606482,9.07828886947429,9.049839781050306,8.726056415340516,9.030929533647598,9.017666458330899,9.053801840184367,9.611213728629933,9.00464810023045,9.332668960621849,9.12085958311692,9.126345419641762,9.12667423708671,9.714086372898766
BTD,NA,NA,NA,NA,NA,NA,9.04213903208794,9.097130425200465,NA,NA,NA,NA,NA,8.804355722589767,NA,NA,NA,NA,NA,NA,NA,NA,8.800623254498772,NA,NA,9.007157342286929,NA,8.859789279350897,NA,NA,NA
GPD2,15.25385367101246,14.57008886203082,14.78993676591149,15.93730725052043,15.86051438336314,15.81290319864298,15.23359983469125,15.08770826729113,15.66293514229241,15.31526149470888,14.96454463598537,15.50916535873826,15.42529855496419,15.60449131274759,14.71858178899683,14.9707826214446,15.13759000208886,15.25308908213685,14.24386621972713,14.955369923865801,14.49703058092249,14.73953493751624,14.98259878401694,14.8029697034743,15.4805613262699,15.083932854131,14.56537991197338,15.31760538345634,15.59596614725269,14.64155020037091,14.38990031740658
SSR1,11.65838207159403,11.33478202153618,12.1198266543446,11.45064470431836,11.59064529058339,11.60524561039839,11.68261263719882,11.26474113274804,11.46772603210603,11.78785167024344,11.84453735460562,11.47849105844845,11.32985262802032,11.32506694709002,10.62127301443439,11.37125252725551,11.34021007792539,12.42621623902564,11.64058353155,11.47798873531134,11.86892194784753,11.58675722303877,11.43592380625093,12.01497561497179,11.52610312345602,12.19764437778666,12.03017198890616,11.39037660264634,11.66337786613349,11.40303125220088,11.75898820464768
SSR2,9.62673387337944,10.05880066780632,9.85245983112463,10.52145498309164,10.60227498438734,9.98360313175774,9.637316798662006,10.96603644354705,10.21444256034761,10.83540784116672,9.573086060727618,10.49935018621794,10.55614214818946,10.80857457115093,10.01703550882824,10.07034133547067,10.14298445060391,8.263093435890575,9.140130703186736,9.668822458034196,9.699454904527283,9.570549050906806,9.809555096528237,9.610419309229153,11.31249111043133,9.041276663712328,9.336611769353757,10.55935164084772,9.587224439675518,9.635991577432527,9.616443324308745
